client_id,first_name,last_name,age,job_id,marital_id,education_id,has_credit_default,balance_eur,has_housing_loan,has_personal_loan
25660,Elias,Vaz Lima,41,2,3,2,true,81,false,false
25661,Manuela,Nogueira Duarte,38,2,2,1,false,-459,true,true
25662,Constança,Lima Abreu,43,5,2,3,false,1429,true,false
25663,Daniel,Salgado Pinheiro,47,5,2,4,false,4189,true,false
25664,Benjamim,Gomes Torres,54,5,2,3,false,11246,false,false
25665,César,Cruz Fonseca,48,8,3,2,false,2749,false,false
25666,Gabriel,Camacho Azevedo,32,5,2,3,false,1923,false,false
25667,Patrícia,Oliveira Castro,31,4,2,2,false,14,false,false
25668,Paulo,Leite Esteves,34,5,2,2,false,2311,true,false
25669,Roberto,Araújo Costa,31,10,3,3,false,849,false,false
25670,Matias,Caetano Teixeira,32,5,2,3,false,0,false,false
25671,Benjamim,Reis Leite,32,10,2,2,false,599,false,false
25672,Jorge,Lima Andrade,34,1,3,3,false,3092,false,false
25673,Vitória,Leite Resende,51,3,2,2,false,5403,true,false
25674,Sofia,Camacho Henriques,54,10,2,2,false,4475,true,false
25675,Irene,Ventura Campos,51,6,2,3,false,580,false,false
25676,Pedro,Gomes Cardoso,32,10,1,2,false,18,false,false
25677,Gabriela,Marques Maia,40,9,2,2,false,260,false,false
25678,Mateus,Leal Duarte,30,11,3,3,false,1622,false,false
25679,André,Camacho Pires,35,7,3,3,false,538,true,true
25680,Verónica,Fernandes Simões,31,2,2,2,false,69,false,false
25681,Gustavo,Ferreira Gomes,44,1,2,3,false,688,false,false
25682,Telmo,Pires Paiva,33,3,3,2,false,1808,false,false
25683,Neusa,Leite Antunes,31,11,2,2,false,24,true,false
25684,Osvaldo,Lourenço Andrade,32,2,2,1,false,66,false,false
25685,Hélder,Lima Resende,32,7,2,3,false,210,true,false
25686,Fernando,Antunes Ferreira,53,6,2,3,false,1778,false,false
25687,Gaspar,Baptista Correia,36,7,3,3,false,1296,true,false
25688,Lino,Esteves Leite,49,1,3,2,false,0,false,false
25689,Filipa,Serra Abreu,33,5,2,3,true,-148,true,true
25690,Martim,Tavares Camacho,32,10,2,2,false,524,false,false
25691,Leonardo,Monteiro Branco,41,2,2,1,false,1491,true,false
25692,Olga,Teixeira Faria,43,2,3,2,false,9102,true,false
25693,Salvador,Rocha Rodrigues,32,8,3,2,false,2615,false,false
25694,Adriana,Resende Maia,33,5,3,3,false,5945,true,false
25695,António,Raposo Antunes,54,1,2,2,false,1239,false,false
25696,Marcelo,Botelho Reis,35,5,3,3,false,1531,true,false
25697,Lino,Barros Rebelo,41,5,2,3,false,36,false,false
25698,Adriana,Ramos Neves,48,1,2,2,false,1428,false,false
25699,Ivo,Jesus Andrade,33,7,2,3,false,-103,true,false
25700,Ricardo,Morais Fonseca,33,5,3,3,false,201,true,false
25701,Horácio,Morais Baptista,39,4,2,2,false,1444,false,false
25702,Fátima,Brito Lopes,53,11,1,2,false,587,false,false
25703,Susana,Domingues Ventura,46,2,2,2,false,9347,true,false
25704,Ondina,Nunes Martins,38,8,2,2,false,8876,false,false
25705,Patrícia,Magalhães Silva,40,5,2,2,false,156,false,false
25706,Gabriela,Paiva Sousa,33,5,2,3,false,3024,false,false
25707,Sílvia,Xavier Maia,44,8,2,1,false,1161,true,false
25708,Laura,Queirós Pinheiro,30,1,2,2,false,2284,true,false
25709,Natália,Garcia Pires,35,10,3,4,false,1342,true,false
25710,Inês,Cordeiro Brito,32,11,2,2,false,11524,true,false
25711,Sérgio,Duarte Ferreira,51,8,2,4,false,6451,false,false
25712,Íris,Maia Campos,30,8,3,2,false,1846,true,false
25713,Henrique,Gonçalves Azevedo,30,9,3,2,false,0,true,false
25714,Ricardo,Monteiro Ventura,32,2,3,2,false,413,true,false
25715,Teodoro,Borges Abreu,54,8,2,4,false,386,false,true
25716,Gabriel,Matos Faria,33,5,3,3,false,8038,true,false
25717,Sílvia,Barros Ribeiro,59,4,2,1,false,935,true,false
25718,Sérgio,Martins Xavier,45,5,3,2,false,142,false,true
25719,Lúcia,Morais Oliveira,31,8,3,2,false,252,false,false
25720,Cristiano,Leal Pereira,30,5,3,3,false,4896,false,false
25721,Sebastião,Domingues Bastos,33,7,2,3,false,0,true,false
25722,Irene,Valente Araújo,37,2,2,2,false,1165,true,false
25723,Zacarias,Ferreira Pereira,37,10,2,3,false,1092,false,false
25724,Tiago,Bastos Coelho,30,5,2,3,false,-181,true,false
25725,Isidro,Pires Sousa,53,5,2,3,false,8093,false,false
25726,Sebastião,Cabral Bernardes,41,5,2,3,false,2885,false,false
25727,Ana,Serra Raposo,34,5,1,3,false,27,false,true
25728,Ricardo,Campos Abreu,43,2,2,2,false,1927,true,false
25729,Leonor,Teixeira Freitas,58,2,1,1,false,8218,true,false
25730,Zacarias,Caetano Carvalho,33,10,3,3,false,149,true,false
25731,Leonardo,Ferreira Teixeira,32,2,2,2,false,3228,true,false
25732,Eduardo,Cordeiro Matos,50,5,2,2,false,0,true,false
25733,Constança,Magalhães Correia,40,2,3,2,false,3,false,false
25734,Fátima,Monteiro Magalhães,46,8,2,2,false,2420,false,false
25735,Solange,Ferreira Fonseca,54,5,2,3,false,2650,true,true
25736,Mário,Domingues Pereira,34,2,2,2,false,8309,true,true
25737,Henrique,Andrade Rocha,53,10,2,2,false,0,false,false
25738,Micaela,Faria Vaz,53,5,2,3,false,241,true,false
25739,Catarina,Valente Aguiar,57,6,2,1,false,6969,false,false
25740,Miguel,Salgado Domingues,42,2,2,1,false,807,true,false
25741,Leonardo,Silva Salgado,53,7,2,3,false,3711,false,false
25742,Raul,Carvalho Abreu,42,7,2,2,false,3211,false,false
25743,Estêvão,Henriques Mota,47,2,2,2,false,0,true,true
25744,Mário,Botelho Pinto,46,10,2,2,false,0,true,false
25745,Salvador,Queirós Duarte,50,10,2,2,false,3149,true,false
25746,Rosa,Castro Brito,41,4,3,2,false,2184,false,false
25747,Teresa,Esteves Nogueira,48,6,2,1,true,-285,false,true
25748,Elias,Amaral Baptista,32,5,2,3,false,11281,false,false
25749,Dulce,Fonseca Vieira,30,12,3,4,false,6929,false,false
25750,Leonardo,Pires Marques,40,11,2,2,false,0,true,false
25751,Horácio,Garcia Ramos,43,10,1,2,false,6835,false,false
25752,Emanuel,Brito Rebelo,32,2,3,2,false,6337,true,false
25753,Fátima,Mota Guerreiro,44,10,3,2,false,1195,true,false
25754,Elsa,Abreu Oliveira,51,5,2,3,false,94,true,false
25755,Susana,Camacho Tavares,58,2,2,1,false,630,true,false
25756,Paula,Pinheiro Ramos,43,5,2,3,false,1993,false,false
25757,Filipa,Barbosa Leal,36,2,2,1,false,1503,false,false
25758,Roberto,Sampaio Andrade,34,2,1,2,false,1125,true,true
25759,Helena,Lourenço Campos,58,2,2,2,false,590,false,true
25760,Catarina,Simões Castro,39,5,2,2,false,6012,false,false
25761,Daniel,Botelho Valente,35,5,3,3,false,304,true,false
25762,Graça,Correia Pires,36,10,2,2,false,377,true,true
25763,César,Cordeiro Magalhães,33,12,3,2,false,1522,false,true
25764,Telmo,Cruz Baptista,51,2,2,1,false,863,false,false
25765,Célia,Serra Almeida,38,3,2,2,false,0,true,false
25766,Nádia,Nogueira Salgado,52,2,2,2,false,7225,false,false
25767,Fátima,Castro Gonçalves,54,7,1,3,false,1323,false,false
25768,Joana,Barbosa Pinto,41,2,2,2,false,1011,true,false
25769,Jaime,Salgado Henriques,49,10,2,2,true,-74,true,false
25770,Teresa,Vieira Fonseca,47,1,2,2,false,4480,false,false
25771,Filipe,Gonçalves Lourenço,53,5,2,1,false,1925,false,false
25772,Matilde,Faria Leal,44,5,1,3,false,0,true,true
25773,Catarina,Raposo Cruz,39,3,2,1,false,238,true,true
25774,Lúcia,Jesus Pires,43,11,1,2,false,1577,true,false
25775,Fausto,Macedo Faria,56,11,2,1,false,107,true,false
25776,Ondina,Figueiredo Camacho,45,5,3,3,false,997,false,true
25777,Isidro,Camacho Branco,40,5,2,3,false,315,false,false
25778,Martim,Melo Cordeiro,53,10,2,2,false,2818,true,false
25779,Neusa,Xavier Sousa,57,1,1,2,false,18268,true,false
25780,Francisco,Nunes Jesus,30,1,2,2,false,401,false,false
25781,Bruna,Leite Camacho,50,2,1,2,false,203,true,false
25782,Ivo,Freitas Figueiredo,48,2,2,2,false,-202,true,true
25783,Francisca,Brito Martins,59,6,2,2,false,32948,false,false
25784,Rita,Salgado Lima,39,10,2,2,false,447,false,false
25785,Alexandra,Henriques Salgado,45,3,2,3,false,0,false,false
25786,Ana,Camacho Salgado,33,3,2,2,false,2,true,true
25787,Vanessa,Bento Ramos,36,5,3,2,false,0,false,false
25788,Benedita,Correia Santos,44,8,1,3,false,2279,false,true
25789,Patrício,Serra Valente,32,10,3,2,false,7558,true,false
25790,Miguel,Salgado Fonseca,52,2,1,1,false,3990,false,false
25791,Patrícia,Leite Reis,47,1,1,2,false,1939,true,false
25792,Mariana,Correia Pinto,47,2,2,2,false,538,false,true
25793,Sérgio,Borges Vieira,35,5,2,3,false,2583,false,false
25794,Benjamim,Bernardes Branco,57,5,2,1,false,0,false,false
25795,Patrício,Gonçalves Leite,45,10,1,2,false,1066,true,true
25796,Vitória,Borges Matos,55,10,2,1,false,938,false,true
25797,Eduardo,Barbosa Rocha,39,5,2,2,false,763,false,false
25798,Marco,Almeida Jesus,58,10,3,3,false,388,false,false
25799,Horácio,Sousa Sampaio,32,10,2,3,false,432,true,false
25800,Samuel,Ventura Henriques,43,2,2,1,false,25,true,false
25801,Álvaro,Pacheco Nogueira,32,5,3,3,false,0,false,false
25802,Adriana,Queirós Faria,54,4,2,3,false,440,false,false
25803,Liliana,Rodrigues Leite,31,1,3,3,false,2004,false,false
25804,Clara,Caetano Resende,33,5,3,2,false,8004,false,false
25805,Amália,Cabral Matos,36,5,3,3,false,774,false,false
25806,Filipe,Pinheiro Coelho,31,5,1,3,false,883,true,false
25807,Filipa,Branco Rodrigues,36,1,2,4,false,2323,false,false
25808,Duarte,Freitas Santos,36,5,2,2,false,6077,false,false
25809,Débora,Barbosa Magalhães,42,10,2,2,false,300,true,false
25810,Simão,Nogueira Brito,41,10,2,3,false,3700,false,false
25811,Marta,Oliveira Lopes,31,10,2,2,false,793,false,false
25812,Sandra,Machado Campos,46,10,2,2,false,1322,true,true
25813,Sílvia,Moreira Mendes,45,2,2,2,false,2926,true,true
25814,Beatriz,Antunes Sousa,37,5,2,3,false,1353,true,false
25815,Débora,Ribeiro Cruz,42,5,2,3,false,783,true,false
25816,Sofia,Campos Machado,30,8,3,2,false,101,true,false
25817,Emanuel,Torres Resende,30,2,2,1,false,1101,true,true
25818,Débora,Morais Castro,59,6,2,2,false,2291,false,true
25819,Verónica,Figueiredo Macedo,51,10,2,2,false,8863,false,false
25820,Luísa,Soares Matos,57,7,2,2,false,11494,false,false
25821,Eduardo,Amaral Lima,45,5,2,3,false,4395,false,false
25822,Telmo,Ribeiro Silva,41,2,3,2,false,3851,false,false
25823,Jaime,Teixeira Duarte,52,3,1,3,false,3975,false,false
25824,Verónica,Alves Fernandes,37,8,2,2,false,1784,true,false
25825,Osvaldo,Rebelo Fernandes,44,5,1,2,false,0,true,false
25826,Adriana,Rodrigues Martins,34,5,1,3,false,0,true,false
25827,Cristiano,Fernandes Andrade,35,2,2,2,false,1160,false,true
25828,Estêvão,Morais Henriques,56,1,2,2,false,33,false,true
25829,Nuno,Oliveira Xavier,30,10,3,2,false,538,true,false
25830,Carla,Coelho Camacho,46,3,2,1,false,8873,true,false
25831,Salomé,Matos Machado,42,1,2,2,false,196,true,true
25832,Vicente,Cordeiro Serra,55,5,2,3,false,563,true,false
25833,Susana,Neves Reis,51,5,2,3,false,10995,true,false
25834,Salomé,Queirós Monteiro,45,7,2,2,false,3080,false,false
25835,Domingos,Macedo Mendes,40,10,2,2,false,657,true,false
25836,Salvador,Mota Jesus,35,11,2,3,false,816,true,false
25837,Lourenço,Almeida Resende,32,1,3,2,false,8619,true,false
25838,Tânia,Jesus Lourenço,46,3,2,2,false,3317,false,false
25839,Márcia,Raposo Brito,46,11,2,2,false,2017,true,false
25840,Beatriz,Melo Xavier,37,2,2,1,false,253,true,false
25841,Benjamim,Paiva Henriques,33,2,2,3,false,6138,true,false
25842,Vasco,Tavares Miranda,32,5,2,3,false,2044,true,false
25843,Andreia,Queirós Santos,55,6,2,2,false,3948,false,false
25844,Bruna,Cunha Baptista,50,1,1,1,false,8583,true,false
25845,Jacinta,Henriques Azevedo,45,7,3,3,false,1009,false,false
25846,Alice,Vieira Ribeiro,46,11,1,2,false,3354,true,false
25847,Glória,Bento Domingues,45,7,2,2,false,830,false,false
25848,Lucas,Guerreiro Cunha,38,2,3,4,false,5338,false,false
25849,Reinaldo,Cabral Pinto,38,2,1,2,false,0,true,false
25850,Paula,Lopes Queirós,34,3,2,3,false,4028,false,false
25851,Lourenço,Duarte Rodrigues,30,11,2,2,false,1566,false,false
25852,Lúcia,Pinto Cruz,31,8,2,2,false,593,true,false
25853,Isidro,Barros Nogueira,44,5,3,3,true,12,true,false
25854,Bruna,Pires Barbosa,35,3,3,2,false,866,true,false
25855,Fernanda,Lima Nogueira,34,7,2,3,false,5498,false,false
25856,Zélia,Pereira Mota,53,5,1,3,false,26306,true,false
25857,André,Amaral Borges,33,7,3,2,false,4,true,false
25858,Miguel,Maia Simões,53,5,2,3,false,7249,true,true
25859,Matilde,Leal Soares,47,11,2,2,false,351,true,true
25860,Nuno,Brito Pinto,41,8,2,2,false,115,true,true
25861,Cristina,Reis Borges,39,2,2,2,false,94,true,true
25862,Vitória,Machado Garcia,32,7,3,3,false,444,false,false
25863,Carla,Magalhães Miranda,31,8,2,2,false,-489,true,true
25864,Emília,Freitas Correia,37,8,2,2,false,523,true,false
25865,Custódio,Cunha Bastos,49,1,2,2,false,1697,true,false
25866,Isidro,Baptista Neves,35,5,2,3,false,16,false,false
25867,Marco,Pinto Abreu,30,5,3,3,false,2592,false,false
25868,Camila,Serra Pires,35,2,2,2,false,86,false,false
25869,César,Serra Costa,40,2,2,2,false,4853,false,false
25870,Graça,Correia Domingues,38,3,2,2,false,0,true,true
25871,Leandro,Melo Neves,38,10,3,2,false,884,true,true
25872,Salomé,Magalhães Costa,35,5,2,3,false,244,true,false
25873,Iolanda,Henriques Gonçalves,55,5,2,3,false,540,false,false
25874,Salomé,Fernandes Pinto,42,8,3,2,false,2628,true,false
25875,César,Oliveira Mendes,39,5,2,3,false,622,false,false
25876,Vítor,Araújo Rebelo,31,10,2,2,false,2420,true,false
25877,Rafael,Ribeiro Queirós,51,8,3,2,false,5610,true,false
25878,Salomé,Garcia Tavares,51,3,2,3,false,3,false,false
25879,Jorge,Vieira Baptista,36,5,2,1,false,3953,true,false
25880,Amália,Pires Oliveira,59,6,2,1,false,741,false,false
25881,Norberto,Reis Lopes,58,5,1,4,false,3498,false,false
25882,Verónica,Baptista Salgado,30,5,2,3,false,5204,true,false
25883,Patrício,Moreira Rocha,32,8,2,2,false,264,true,true
25884,Teresa,Santos Silva,48,4,1,2,false,57,false,false
25885,Célia,Cordeiro Freitas,34,10,3,2,false,4943,true,true
25886,Paula,Campos Sousa,57,10,2,2,false,6164,false,false
25887,Letícia,Rodrigues Azevedo,55,5,2,3,false,12675,false,false
25888,Bruno,Vieira Correia,47,2,2,2,false,310,false,false
25889,Fábio,Xavier Caetano,43,2,2,1,false,12618,true,false
25890,Pedro,Esteves Raposo,34,4,2,3,false,4958,true,false
25891,Firmino,Bastos Duarte,39,3,2,3,false,5848,true,false
25892,Amália,Andrade Ramos,53,10,2,1,false,6839,true,false
25893,Telmo,Teixeira Cabral,30,1,2,2,false,2074,false,false
25894,Matilde,Coelho Leite,50,5,1,2,false,2,false,false
25895,Lino,Cabral Cunha,44,2,2,1,false,612,true,true
25896,Márcia,Cardoso Sousa,30,10,2,2,false,2278,false,true
25897,André,Vieira Ribeiro,53,10,2,2,false,2052,true,false
25898,Raul,Rocha Lima,50,7,2,3,false,4012,false,false
25899,Olga,Tavares Coelho,46,3,3,3,false,1410,true,false
25900,Tomás,Cordeiro Ventura,33,5,3,3,false,1998,false,false
25901,Filipa,Faria Raposo,59,5,2,3,false,1881,false,false
25902,Tiago,Andrade Tavares,32,7,3,3,false,1249,true,false
25903,Elsa,Araújo Leite,32,5,2,3,false,6449,false,false
25904,Hélder,Sousa Paiva,44,10,2,1,false,7800,true,false
25905,Cristina,Andrade Pires,57,5,2,3,false,1172,false,false
25906,Rúben,Mota Nogueira,36,7,2,3,false,16430,true,false
25907,Cláudia,Lima Carvalho,31,7,3,2,false,203,false,true
25908,César,Cunha Vieira,47,1,2,2,false,2524,true,false
25909,Diogo,Ribeiro Serra,33,4,2,1,false,2293,true,false
25910,Ondina,Fernandes Carvalho,38,2,2,1,false,190,true,false
25911,Valter,Castro Garcia,48,5,2,2,false,0,false,false
25912,Adriana,Nogueira Henriques,30,1,3,4,false,0,true,false
25913,Martim,Aguiar Nogueira,52,7,1,2,false,1291,true,false
25914,Gustavo,Torres Vieira,41,3,1,3,true,0,true,false
25915,Carlos,Faria Lima,41,5,2,3,false,-608,true,false
25916,Henrique,Cunha Marques,34,1,2,2,false,131,false,false
25917,Álvaro,Botelho Bernardes,30,3,2,2,false,946,true,false
25918,Patrício,Duarte Ferreira,29,2,2,2,false,659,false,false
25919,Olga,Branco Cordeiro,47,5,3,3,false,0,true,false
25920,Tiago,Domingues Freitas,57,2,2,2,false,5935,true,true
25921,Lídia,Vaz Sampaio,33,11,2,2,true,-108,true,true
25922,Clara,Xavier Rebelo,37,10,2,2,false,332,true,false
25923,Mónica,Mendes Simões,54,11,2,3,false,1180,false,false
25924,Xavier,Ventura Araújo,41,2,2,2,false,1449,true,false
25925,Isidro,Aguiar Esteves,34,1,3,2,false,5057,true,false
25926,Norberto,Rebelo Mota,32,10,3,3,false,550,false,false
25927,Helena,Jesus Lopes,35,1,2,2,false,3187,true,false
25928,Samuel,Marques Campos,32,8,3,1,false,-56,false,true
25929,Sílvia,Brito Leal,43,10,2,1,false,4844,true,false
25930,Susana,Vieira Marques,46,10,2,2,false,0,false,false
25931,Regina,Costa Almeida,37,10,3,3,false,3943,false,false
25932,Isidro,Teixeira Baptista,59,5,2,1,false,2769,true,false
25933,Horácio,Matos Morais,52,5,2,3,false,40,false,false
25934,Zélia,Cabral Rocha,33,2,2,1,false,3512,true,false
25935,Gabriela,Pires Cabral,33,1,2,4,false,2780,false,false
25936,Camila,Ramos Campos,41,5,2,3,false,217,false,false
25937,Andreia,Monteiro Vaz,49,2,2,1,false,6429,false,false
25938,Gonçalo,Santos Maia,56,8,2,1,false,444,true,false
25939,Manuel,Nunes Barbosa,51,11,2,2,false,2439,false,false
25940,Eduarda,Sampaio Barbosa,36,11,3,3,false,536,false,false
25941,Adriana,Ventura Esteves,42,5,3,3,false,515,true,false
25942,Bernardo,Amaral Nunes,38,5,2,3,false,5432,true,true
25943,Rosália,Mendes Torres,52,8,1,2,false,3204,false,false
25944,Paula,Barbosa Oliveira,56,7,2,3,true,0,false,false
25945,Leonardo,Figueiredo Pinheiro,48,7,2,2,false,1175,true,true
25946,Vítor,Mota Carvalho,40,1,2,2,false,67,false,true
25947,Beatriz,Antunes Mendes,37,2,2,1,false,3574,true,false
25948,Alexandre,Andrade Silva,36,1,3,3,false,2622,false,false
25949,Hélder,Raposo Lourenço,30,3,2,2,false,12737,false,true
25950,Helena,Teixeira Henriques,50,5,2,2,false,2910,false,false
25951,Elsa,Pereira Figueiredo,38,2,2,1,false,2240,true,false
25952,Vasco,Caetano Brito,47,2,1,1,false,551,true,false
25953,Débora,Botelho Ventura,32,10,3,3,true,0,false,false
25954,Mafalda,Antunes Magalhães,41,10,3,2,false,2004,true,false
25955,Vera,Costa Amaral,32,1,2,2,false,269,true,false
25956,Natália,Paiva Matos,55,11,2,2,false,4733,true,false
25957,Graça,Vaz Paiva,52,1,2,1,false,2390,false,true
25958,João,Abreu Serra,31,1,2,2,false,8295,true,false
25959,Manuela,Marques Magalhães,37,10,2,2,false,5902,true,false
25960,Mariana,Resende Pacheco,31,1,1,3,false,-2,true,false
25961,Custódio,Cardoso Andrade,53,7,2,3,false,2580,true,false
25962,Olga,Ventura Raposo,57,2,3,1,false,3495,false,true
25963,Sebastião,Branco Pinto,34,1,2,3,false,899,true,false
25964,Lourenço,Melo Machado,44,5,3,3,false,709,true,false
25965,Pedro,Correia Sousa,50,1,2,2,false,167,false,true
25966,Fernando,Alves Guerreiro,35,10,2,2,false,0,true,false
25967,Patrícia,Silva Serra,54,12,1,3,false,2272,true,false
25968,Bruno,Silva Costa,50,5,2,3,false,5794,false,false
25969,Célia,Ribeiro Correia,56,1,1,2,false,-429,false,true
25970,Álvaro,Martins Tavares,56,1,2,2,false,0,true,false
25971,Simão,Almeida Andrade,31,5,2,3,false,5238,true,true
25972,Gil,Costa Lima,40,10,2,3,false,1759,true,false
25973,Iolanda,Raposo Maia,48,2,2,2,false,4770,true,true
25974,Verónica,Tavares Baptista,43,5,2,1,false,8167,true,false
25975,Rui,Leal Maia,52,2,2,2,false,6933,false,false
25976,Camila,Pereira Reis,41,8,2,1,false,4903,true,false
25977,Cristina,Baptista Sousa,40,2,2,2,false,1708,true,false
25978,Leonor,Marques Santos,32,5,2,3,false,913,true,false
25979,Diogo,Ramos Esteves,33,1,1,2,false,1762,true,false
25980,Célia,Mendes Cruz,36,1,2,2,false,1207,true,false
25981,Matilde,Tavares Magalhães,59,5,2,3,false,10114,false,false
25982,Letícia,Xavier Gomes,36,3,2,2,false,227,false,false
25983,Joaquim,Figueiredo Nunes,31,7,3,3,false,3361,false,false
25984,Francisca,Costa Barros,42,5,3,3,false,3445,false,false
25985,Cláudia,Fonseca Martins,34,5,2,3,false,1006,true,false
25986,Débora,Borges Guerreiro,56,2,1,1,false,7396,true,false
25987,Camila,Pacheco Abreu,37,5,3,3,false,5340,true,false
25988,Adriana,Castro Duarte,32,5,3,3,false,2515,false,true
25989,Verónica,Cabral Botelho,40,5,2,3,false,12212,false,false
25990,Paulo,Mendes Duarte,53,2,3,2,false,2430,true,true
25991,Martim,Alves Cabral,33,10,2,2,false,0,true,true
25992,Carlos,Raposo Barbosa,40,4,2,2,false,0,false,false
25993,Nuno,Carvalho Torres,37,8,2,1,true,-483,true,true
25994,Leandro,Araújo Santos,30,5,3,3,false,19358,false,false
25995,Catarina,Soares Almeida,48,5,2,3,false,879,false,false
25996,Eva,Duarte Bento,47,5,1,3,false,6333,true,false
25997,André,Torres Sampaio,56,5,2,3,false,3610,true,false
25998,Teodoro,Carvalho Pires,31,9,3,4,false,2144,true,false
25999,Daniel,Resende Cabral,51,11,1,2,false,-56,true,false
26000,Lara,Coelho Botelho,49,11,2,1,false,126,true,false
26001,Márcia,Andrade Matos,35,5,2,3,false,376,false,false
26002,Diana,Simões Amaral,34,10,2,2,false,7171,true,false
26003,Célia,Brito Amaral,42,3,1,2,false,3780,true,false
26004,Matilde,Barros Bernardes,46,10,1,2,false,111,true,false
26005,Márcia,Resende Abreu,30,2,2,2,false,913,true,true
26006,Vanessa,Coelho Branco,30,2,2,2,false,631,true,false
26007,Letícia,Alves Pires,40,1,3,2,false,664,false,false
26008,Gil,Ventura Garcia,44,3,2,2,false,6649,true,false
26009,Leandro,Santos Ferreira,32,10,2,3,false,0,true,false
26010,José,Santos Valente,53,10,2,4,false,6921,true,false
26011,Alexandre,Monteiro Bastos,43,1,2,2,false,388,true,false
26012,Isabel,Cruz Nunes,50,5,2,3,false,-470,true,false
26013,Leonor,Guerreiro Cunha,50,5,2,3,false,1597,false,false
26014,Teresa,Abreu Gomes,57,5,2,3,false,12048,false,false
26015,Francisco,Bastos Esteves,30,5,2,3,false,2451,true,false
26016,Telmo,Garcia Correia,58,6,1,1,false,2538,true,false
26017,Lourenço,Mendes Pinto,33,1,2,2,false,581,true,false
26018,Norberto,Xavier Resende,44,11,2,2,false,1543,false,false
26019,Salomé,Lima Torres,43,7,1,2,false,347,false,false
26020,Rodrigo,Cardoso Faria,32,10,2,2,false,1119,false,false
26021,Daniela,Botelho Bernardes,54,6,2,2,false,2626,false,false
26022,Gil,Queirós Abreu,35,5,3,3,false,1902,false,false
26023,Cristiano,Vieira Xavier,53,5,2,3,false,1014,false,true
26024,Simão,Cunha Machado,46,8,1,2,false,15,false,false
26025,Bruno,Marques Araújo,56,10,3,2,false,751,true,false
26026,Ernesto,Alves Esteves,31,9,3,2,false,93,false,false
26027,Vera,Borges Campos,42,5,1,3,false,16,false,false
26028,Marta,Leite Brito,47,2,2,2,false,3696,true,false
26029,Filipa,Fernandes Costa,42,5,2,3,false,3713,false,false
26030,Silvana,Rebelo Rodrigues,37,5,3,3,false,6964,false,false
26031,Paulo,Ferreira Barbosa,39,5,2,3,false,12855,true,false
26032,Jacinta,Gonçalves Alves,39,7,1,3,false,155,false,false
26033,Camila,Amaral Teixeira,40,2,2,2,false,0,true,true
26034,Micaela,Abreu Cunha,54,5,2,3,false,17008,false,false
26035,Alice,Mota Azevedo,39,1,2,2,false,-982,true,true
26036,Telmo,Paiva Monteiro,39,5,3,3,false,633,false,false
26037,Lúcia,Vieira Simões,42,8,3,2,false,838,true,false
26038,Amália,Salgado Maia,39,5,2,4,false,548,true,false
26039,Marco,Ramos Martins,39,2,2,2,false,747,true,true
26040,Álvaro,Barros Miranda,54,3,2,4,false,1956,false,false
26041,Micaela,Sampaio Baptista,52,1,2,2,false,1648,true,false
26042,Rodrigo,Gonçalves Matos,34,11,3,2,false,9895,false,false
26043,Solange,Barbosa Pinheiro,42,10,3,2,false,2036,true,false
26044,Teodoro,Sampaio Leal,50,2,2,3,false,1784,false,false
26045,Rui,Rebelo Ferreira,43,1,3,2,false,733,true,false
26046,Adriana,Faria Campos,59,6,1,2,false,21,true,false
26047,Alice,Bernardes Araújo,52,10,2,4,false,9687,true,false
26048,Margarida,Machado Gomes,39,5,1,3,false,1315,true,false
26049,Sandra,Monteiro Marques,54,5,2,3,false,0,false,true
26050,Amália,Bastos Cardoso,37,1,2,4,false,497,true,false
26051,Débora,Xavier Lourenço,33,5,3,3,false,923,true,false
26052,Bernardo,Nunes Figueiredo,45,5,2,3,false,7154,true,false
26053,Nuno,Salgado Aguiar,55,3,1,3,false,372,true,false
26054,Célia,Pires Coelho,46,5,2,3,false,1388,false,false
26055,Beatriz,Leite Pinheiro,56,3,2,2,false,196,false,false
26056,Marcelo,Ferreira Lopes,59,3,2,1,false,0,false,false
26057,Ondina,Soares Pacheco,56,5,1,3,false,382,false,false
26058,Constança,Gonçalves Neves,53,5,2,3,false,2578,false,false
26059,Alexandra,Castro Ventura,37,5,2,2,false,510,true,false
26060,Renata,Simões Lopes,33,8,3,2,false,3910,true,false
26061,Elsa,Antunes Correia,54,7,2,1,false,277,true,false
26062,Letícia,Cardoso Teixeira,42,2,2,1,false,792,true,true
26063,Mariana,Aguiar Pires,36,2,2,2,false,0,true,false
26064,Matias,Domingues Costa,57,6,1,3,false,3875,false,false
26065,Hugo,Esteves Cordeiro,44,10,2,2,true,16486,true,true
26066,Vasco,Rocha Figueiredo,32,2,2,2,false,0,true,false
26067,Olga,Oliveira Jesus,35,7,3,2,false,951,true,false
26068,Rui,Cabral Castro,32,1,3,2,false,375,true,false
26069,Mário,Borges Costa,57,11,2,2,false,839,false,false
26070,Sebastião,Reis Xavier,39,5,1,3,false,4692,true,false
26071,Fernanda,Figueiredo Fernandes,32,5,3,3,false,586,true,false
26072,Leonardo,Esteves Maia,34,8,2,2,false,2048,true,false
26073,Samuel,Fernandes Pacheco,49,10,3,2,false,3972,false,false
26074,Paulo,Leite Carvalho,39,4,2,2,false,4136,true,false
26075,Beatriz,Moreira Queirós,33,1,3,2,false,0,true,false
26076,Mónica,Faria Duarte,36,10,2,2,false,4613,false,false
